tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2005-419,Indianapolis,Hard,48,190.0,28.1232032854,150.0,276.0,USA
2005-419,Indianapolis,Hard,48,196.0,26.4229979466,116.0,373.0,RSA
2005-419,Indianapolis,Hard,48,183.0,20.0848733744,72.0,530.0,CYP
2005-419,Indianapolis,Hard,48,180.0,26.9787816564,69.0,541.0,USA
2005-419,Indianapolis,Hard,48,185.0,32.3942505133,124.0,350.0,FRA
2005-419,Indianapolis,Hard,48,188.0,22.8829568789,4.0,3590.0,USA
2005-419,Indianapolis,Hard,48,185.0,27.255304585900003,144.0,294.0,ISR
2005-419,Indianapolis,Hard,48,185.0,26.0944558522,43.0,800.0,THA
2005-419,Indianapolis,Hard,48,183.0,22.7789185489,98.0,415.0,USA
2005-419,Indianapolis,Hard,48,183.0,30.2970568104,129.0,331.0,SUI
2005-419,Indianapolis,Hard,48,188.0,23.605749486700002,68.0,555.0,USA
2005-419,Indianapolis,Hard,48,180.0,23.290896646100002,45.0,742.0,SVK
2005-419,Indianapolis,Hard,48,193.0,21.3333333333,234.0,163.0,USA
2005-419,Indianapolis,Hard,48,178.0,28.9527720739,78.0,504.0,USA
2005-419,Indianapolis,Hard,48,193.0,22.4777549624,114.0,374.0,ECU
2005-419,Indianapolis,Hard,48,175.0,25.787816564,111.0,381.0,GER
2005-419,Indianapolis,Hard,48,188.0,24.2327173169,30.0,1170.0,USA
2005-419,Indianapolis,Hard,48,193.0,31.8631074606,40.0,838.0,GBR
2005-419,Indianapolis,Hard,48,190.0,32.251882272399996,55.0,655.0,DEN
2005-419,Indianapolis,Hard,48,180.0,26.9787816564,69.0,541.0,USA
2005-419,Indianapolis,Hard,48,183.0,28.0355920602,26.0,1185.0,GER
2005-419,Indianapolis,Hard,48,188.0,22.8829568789,4.0,3590.0,USA
2005-419,Indianapolis,Hard,48,183.0,22.7789185489,98.0,415.0,USA
2005-419,Indianapolis,Hard,48,183.0,30.2970568104,129.0,331.0,SUI
2005-419,Indianapolis,Hard,48,180.0,23.290896646100002,45.0,742.0,SVK
2005-419,Indianapolis,Hard,48,178.0,28.9527720739,78.0,504.0,USA
2005-419,Indianapolis,Hard,48,188.0,24.2327173169,30.0,1170.0,USA
2005-419,Indianapolis,Hard,48,193.0,31.8631074606,40.0,838.0,GBR
2005-419,Indianapolis,Hard,48,183.0,28.0355920602,26.0,1185.0,GER
2005-419,Indianapolis,Hard,48,183.0,22.7789185489,98.0,415.0,USA
2005-419,Indianapolis,Hard,48,180.0,23.290896646100002,45.0,742.0,SVK
2005-419,Indianapolis,Hard,48,188.0,24.2327173169,30.0,1170.0,USA
2005-419,Indianapolis,Hard,48,193.0,31.8631074606,40.0,838.0,GBR
2005-419,Indianapolis,Hard,48,183.0,22.7789185489,98.0,415.0,USA
2005-419,Indianapolis,Hard,48,188.0,24.2327173169,30.0,1170.0,USA
2005-419,Indianapolis,Hard,48,183.0,22.7789185489,98.0,415.0,USA
2005-807,Acapulco,Clay,32,190.0,28.487337440100003,6.0,2400.0,ESP
2005-807,Acapulco,Clay,32,180.0,26.425735797399998,74.0,521.0,ARG
2005-807,Acapulco,Clay,32,180.0,30.4147843943,97.0,433.0,ESP
2005-807,Acapulco,Clay,32,175.0,22.8911704312,47.0,795.0,ESP
2005-807,Acapulco,Clay,32,185.0,27.241615332,12.0,1559.0,ARG
2005-807,Acapulco,Clay,32,173.0,24.9117043121,187.0,224.0,FRA
2005-807,Acapulco,Clay,32,183.0,25.130732375100003,77.0,512.0,ESP
2005-807,Acapulco,Clay,32,185.0,18.7214236824,39.0,925.0,ESP
2005-807,Acapulco,Clay,32,190.0,29.921971252600002,27.0,1165.0,CZE
2005-807,Acapulco,Clay,32,180.0,26.869267624899997,86.0,472.0,ESP
2005-807,Acapulco,Clay,32,183.0,28.4380561259,59.0,640.0,ARG
2005-807,Acapulco,Clay,32,185.0,20.900752909,90.0,453.0,ARG
2005-807,Acapulco,Clay,32,183.0,23.463381245700003,42.0,885.0,ITA
2005-807,Acapulco,Clay,32,175.0,26.507871321,56.0,715.0,ESP
2005-807,Acapulco,Clay,32,175.0,24.2381930185,95.0,436.0,ESP
2005-807,Acapulco,Clay,32,178.0,29.0595482546,80.0,484.0,CZE
2005-807,Acapulco,Clay,32,180.0,26.425735797399998,74.0,521.0,ARG
2005-807,Acapulco,Clay,32,180.0,30.4147843943,97.0,433.0,ESP
2005-807,Acapulco,Clay,32,185.0,27.241615332,12.0,1559.0,ARG
2005-807,Acapulco,Clay,32,185.0,18.7214236824,39.0,925.0,ESP
2005-807,Acapulco,Clay,32,190.0,29.921971252600002,27.0,1165.0,CZE
2005-807,Acapulco,Clay,32,183.0,28.4380561259,59.0,640.0,ARG
2005-807,Acapulco,Clay,32,183.0,23.463381245700003,42.0,885.0,ITA
2005-807,Acapulco,Clay,32,175.0,24.2381930185,95.0,436.0,ESP
2005-807,Acapulco,Clay,32,180.0,26.425735797399998,74.0,521.0,ARG
2005-807,Acapulco,Clay,32,185.0,18.7214236824,39.0,925.0,ESP
2005-807,Acapulco,Clay,32,183.0,28.4380561259,59.0,640.0,ARG
2005-807,Acapulco,Clay,32,175.0,24.2381930185,95.0,436.0,ESP
2005-807,Acapulco,Clay,32,185.0,18.7214236824,39.0,925.0,ESP
2005-807,Acapulco,Clay,32,175.0,24.2381930185,95.0,436.0,ESP
2005-807,Acapulco,Clay,32,185.0,18.7214236824,39.0,925.0,ESP
2005-410,Monte Carlo Masters,Clay,64,185.0,23.6741957563,1.0,6515.0,SUI
2005-410,Monte Carlo Masters,Clay,64,175.0,24.372347707,62.0,600.0,ESP
2005-410,Monte Carlo Masters,Clay,64,183.0,24.7008898015,26.0,1200.0,CHI
2005-410,Monte Carlo Masters,Clay,64,196.0,21.0321697467,20.0,1275.0,CRO
2005-410,Monte Carlo Masters,Clay,64,178.0,23.8576317591,15.0,1445.0,RUS
2005-410,Monte Carlo Masters,Clay,64,180.0,29.796030116399997,54.0,750.0,ESP
2005-410,Monte Carlo Masters,Clay,64,185.0,18.8145106092,101.0,420.0,FRA
2005-410,Monte Carlo Masters,Clay,64,180.0,30.5489390828,82.0,472.0,ESP
2005-410,Monte Carlo Masters,Clay,64,175.0,26.338124572199998,6.0,2220.0,ARG
2005-410,Monte Carlo Masters,Clay,64,183.0,27.7672826831,31.0,1070.0,GER
2005-410,Monte Carlo Masters,Clay,64,198.0,23.723477070500003,99.0,422.0,ROU
2005-410,Monte Carlo Masters,Clay,64,185.0,26.3709787817,23.0,1205.0,CZE
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-410,Monte Carlo Masters,Clay,64,185.0,24.7282683094,38.0,933.0,BEL
2005-410,Monte Carlo Masters,Clay,64,196.0,19.5646817248,50.0,796.0,CZE
2005-410,Monte Carlo Masters,Clay,64,168.0,24.227241615300002,42.0,921.0,BEL
2005-410,Monte Carlo Masters,Clay,64,175.0,23.241615332,9.0,2045.0,ARG
2005-410,Monte Carlo Masters,Clay,64,188.0,24.2299794661,135.0,336.0,FRA
2005-410,Monte Carlo Masters,Clay,64,175.0,26.642026009600002,57.0,720.0,ESP
2005-410,Monte Carlo Masters,Clay,64,173.0,25.5441478439,95.0,437.0,MON
2005-410,Monte Carlo Masters,Clay,64,175.0,23.0253251198,28.0,1125.0,ESP
2005-410,Monte Carlo Masters,Clay,64,190.0,21.1362080767,144.0,311.0,ITA
2005-410,Monte Carlo Masters,Clay,64,178.0,32.3367556468,49.0,797.0,FRA
2005-410,Monte Carlo Masters,Clay,64,183.0,27.1156741958,51.0,790.0,ARG
2005-410,Monte Carlo Masters,Clay,64,180.0,26.559890486,48.0,805.0,ARG
2005-410,Monte Carlo Masters,Clay,64,190.0,21.5167693361,46.0,845.0,GER
2005-410,Monte Carlo Masters,Clay,64,183.0,23.597535934299998,37.0,940.0,ITA
2005-410,Monte Carlo Masters,Clay,64,185.0,27.375770020500003,13.0,1645.0,ARG
2005-410,Monte Carlo Masters,Clay,64,190.0,30.056125941100003,24.0,1205.0,CZE
2005-410,Monte Carlo Masters,Clay,64,183.0,25.1608487337,69.0,535.0,ESP
2005-410,Monte Carlo Masters,Clay,64,190.0,29.6536618754,52.0,784.0,FRA
2005-410,Monte Carlo Masters,Clay,64,193.0,25.2046543463,4.0,3390.0,RUS
2005-410,Monte Carlo Masters,Clay,64,185.0,23.6741957563,1.0,6515.0,SUI
2005-410,Monte Carlo Masters,Clay,64,183.0,24.7008898015,26.0,1200.0,CHI
2005-410,Monte Carlo Masters,Clay,64,178.0,23.8576317591,15.0,1445.0,RUS
2005-410,Monte Carlo Masters,Clay,64,185.0,18.8145106092,101.0,420.0,FRA
2005-410,Monte Carlo Masters,Clay,64,175.0,26.338124572199998,6.0,2220.0,ARG
2005-410,Monte Carlo Masters,Clay,64,198.0,23.723477070500003,99.0,422.0,ROU
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-410,Monte Carlo Masters,Clay,64,168.0,24.227241615300002,42.0,921.0,BEL
2005-410,Monte Carlo Masters,Clay,64,175.0,23.241615332,9.0,2045.0,ARG
2005-410,Monte Carlo Masters,Clay,64,175.0,26.642026009600002,57.0,720.0,ESP
2005-410,Monte Carlo Masters,Clay,64,175.0,23.0253251198,28.0,1125.0,ESP
2005-410,Monte Carlo Masters,Clay,64,183.0,27.1156741958,51.0,790.0,ARG
2005-410,Monte Carlo Masters,Clay,64,180.0,26.559890486,48.0,805.0,ARG
2005-410,Monte Carlo Masters,Clay,64,183.0,23.597535934299998,37.0,940.0,ITA
2005-410,Monte Carlo Masters,Clay,64,183.0,25.1608487337,69.0,535.0,ESP
2005-410,Monte Carlo Masters,Clay,64,193.0,25.2046543463,4.0,3390.0,RUS
2005-410,Monte Carlo Masters,Clay,64,185.0,23.6741957563,1.0,6515.0,SUI
2005-410,Monte Carlo Masters,Clay,64,185.0,18.8145106092,101.0,420.0,FRA
2005-410,Monte Carlo Masters,Clay,64,175.0,26.338124572199998,6.0,2220.0,ARG
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-410,Monte Carlo Masters,Clay,64,175.0,23.241615332,9.0,2045.0,ARG
2005-410,Monte Carlo Masters,Clay,64,175.0,23.0253251198,28.0,1125.0,ESP
2005-410,Monte Carlo Masters,Clay,64,183.0,23.597535934299998,37.0,940.0,ITA
2005-410,Monte Carlo Masters,Clay,64,183.0,25.1608487337,69.0,535.0,ESP
2005-410,Monte Carlo Masters,Clay,64,185.0,18.8145106092,101.0,420.0,FRA
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-410,Monte Carlo Masters,Clay,64,175.0,23.241615332,9.0,2045.0,ARG
2005-410,Monte Carlo Masters,Clay,64,183.0,25.1608487337,69.0,535.0,ESP
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-410,Monte Carlo Masters,Clay,64,175.0,23.241615332,9.0,2045.0,ARG
2005-410,Monte Carlo Masters,Clay,64,185.0,18.855578371,17.0,1340.0,ESP
2005-418,Washington,Hard,48,193.0,22.5160848734,130.0,341.0,ECU
2005-418,Washington,Hard,48,190.0,20.2546201232,173.0,235.0,USA
2005-418,Washington,Hard,48,180.0,25.426420260100002,243.0,151.0,AUS
2005-418,Washington,Hard,48,208.0,26.4229979466,75.0,525.0,CRO
2005-418,Washington,Hard,48,196.0,26.4613278576,113.0,378.0,RSA
2005-418,Washington,Hard,48,178.0,28.9911019849,70.0,551.0,USA
2005-418,Washington,Hard,48,183.0,22.81724846,60.0,630.0,USA
2005-418,Washington,Hard,48,180.0,24.8788501027,62.0,598.0,PER
2005-418,Washington,Hard,48,173.0,27.6221765914,117.0,376.0,FRA
2005-418,Washington,Hard,48,193.0,22.2313483915,59.0,630.0,LUX
2005-418,Washington,Hard,48,183.0,33.3579739904,99.0,413.0,SWE
2005-418,Washington,Hard,48,185.0,25.5934291581,101.0,405.0,USA
2005-418,Washington,Hard,48,201.0,28.7392197125,286.0,122.0,GER
2005-418,Washington,Hard,48,190.0,34.3737166324,77.0,513.0,AUS
2005-418,Washington,Hard,48,183.0,23.041752224499998,157.0,273.0,USA
2005-418,Washington,Hard,48,190.0,26.069815195100002,89.0,465.0,CZE
2005-418,Washington,Hard,48,188.0,22.921286789899998,5.0,3200.0,USA
2005-418,Washington,Hard,48,190.0,25.921971252600002,47.0,730.0,ARG
2005-418,Washington,Hard,48,193.0,31.901437371700002,37.0,913.0,GBR
2005-418,Washington,Hard,48,208.0,26.4229979466,75.0,525.0,CRO
2005-418,Washington,Hard,48,196.0,26.4613278576,113.0,378.0,RSA
2005-418,Washington,Hard,48,185.0,26.1327857632,42.0,825.0,THA
2005-418,Washington,Hard,48,183.0,22.81724846,60.0,630.0,USA
2005-418,Washington,Hard,48,180.0,24.8788501027,62.0,598.0,PER
2005-418,Washington,Hard,48,173.0,27.6221765914,117.0,376.0,FRA
2005-418,Washington,Hard,48,193.0,22.2313483915,59.0,630.0,LUX
2005-418,Washington,Hard,48,178.0,29.5003422313,52.0,688.0,CZE
2005-418,Washington,Hard,48,185.0,25.5934291581,101.0,405.0,USA
2005-418,Washington,Hard,48,175.0,27.1759069131,35.0,970.0,FRA
2005-418,Washington,Hard,48,196.0,19.871321013,36.0,941.0,CZE
2005-418,Washington,Hard,48,183.0,23.041752224499998,157.0,273.0,USA
2005-418,Washington,Hard,48,190.0,26.069815195100002,89.0,465.0,CZE
2005-418,Washington,Hard,48,188.0,22.921286789899998,5.0,3200.0,USA
2005-418,Washington,Hard,48,208.0,26.4229979466,75.0,525.0,CRO
2005-418,Washington,Hard,48,185.0,26.1327857632,42.0,825.0,THA
2005-418,Washington,Hard,48,180.0,24.8788501027,62.0,598.0,PER
2005-418,Washington,Hard,48,173.0,27.6221765914,117.0,376.0,FRA
2005-418,Washington,Hard,48,185.0,25.5934291581,101.0,405.0,USA
2005-418,Washington,Hard,48,196.0,19.871321013,36.0,941.0,CZE
2005-418,Washington,Hard,48,183.0,23.041752224499998,157.0,273.0,USA
2005-418,Washington,Hard,48,188.0,22.921286789899998,5.0,3200.0,USA
2005-418,Washington,Hard,48,185.0,26.1327857632,42.0,825.0,THA
2005-418,Washington,Hard,48,185.0,25.5934291581,101.0,405.0,USA
2005-418,Washington,Hard,48,196.0,19.871321013,36.0,941.0,CZE
2005-418,Washington,Hard,48,188.0,22.921286789899998,5.0,3200.0,USA
2005-418,Washington,Hard,48,185.0,25.5934291581,101.0,405.0,USA
2005-418,Washington,Hard,48,188.0,22.921286789899998,5.0,3200.0,USA
2005-360,Casablanca,Clay,32,178.0,29.1745379877,77.0,500.0,CZE
2005-360,Casablanca,Clay,32,183.0,25.2457221081,71.0,524.0,ESP
2005-360,Casablanca,Clay,32,183.0,26.9568788501,105.0,408.0,ESP
2005-360,Casablanca,Clay,32,170.0,26.302532512,65.0,558.0,BEL
2005-360,Casablanca,Clay,32,185.0,26.945927447,84.0,459.0,CZE
2005-360,Casablanca,Clay,32,183.0,20.2683093771,119.0,355.0,FRA
2005-360,Casablanca,Clay,32,185.0,21.015742642,101.0,419.0,ARG
2005-360,Casablanca,Clay,32,190.0,21.4976043806,46.0,839.0,GER
2005-360,Casablanca,Clay,32,180.0,26.5407255305,59.0,635.0,ARG
2005-360,Casablanca,Clay,32,183.0,19.6194387406,98.0,421.0,ESP
2005-360,Casablanca,Clay,32,188.0,28.013689253899997,150.0,295.0,FRA
2005-360,Casablanca,Clay,32,173.0,27.2963723477,111.0,388.0,FRA
2005-360,Casablanca,Clay,32,193.0,21.9055441478,64.0,566.0,LUX
2005-360,Casablanca,Clay,32,180.0,20.7830253251,94.0,432.0,SRB
2005-360,Casablanca,Clay,32,185.0,23.698836413400002,123.0,347.0,FIN
2005-360,Casablanca,Clay,32,183.0,23.578370978800002,42.0,890.0,ITA
2005-360,Casablanca,Clay,32,178.0,29.1745379877,77.0,500.0,CZE
2005-360,Casablanca,Clay,32,170.0,26.302532512,65.0,558.0,BEL
2005-360,Casablanca,Clay,32,183.0,20.2683093771,119.0,355.0,FRA
2005-360,Casablanca,Clay,32,185.0,21.015742642,101.0,419.0,ARG
2005-360,Casablanca,Clay,32,180.0,26.5407255305,59.0,635.0,ARG
2005-360,Casablanca,Clay,32,173.0,27.2963723477,111.0,388.0,FRA
2005-360,Casablanca,Clay,32,193.0,21.9055441478,64.0,566.0,LUX
2005-360,Casablanca,Clay,32,183.0,23.578370978800002,42.0,890.0,ITA
2005-360,Casablanca,Clay,32,178.0,29.1745379877,77.0,500.0,CZE
2005-360,Casablanca,Clay,32,185.0,21.015742642,101.0,419.0,ARG
2005-360,Casablanca,Clay,32,180.0,26.5407255305,59.0,635.0,ARG
2005-360,Casablanca,Clay,32,183.0,23.578370978800002,42.0,890.0,ITA
2005-360,Casablanca,Clay,32,185.0,21.015742642,101.0,419.0,ARG
2005-360,Casablanca,Clay,32,180.0,26.5407255305,59.0,635.0,ARG
2005-360,Casablanca,Clay,32,180.0,26.5407255305,59.0,635.0,ARG
2005-451,Doha,Hard,32,185.0,23.405886379200002,,,SUI
2005-451,Doha,Hard,32,193.0,31.3264887064,,,GBR
2005-451,Doha,Hard,32,188.0,23.871321013000003,,,ITA
2005-451,Doha,Hard,32,188.0,23.288158795300003,,,ESP
2005-451,Doha,Hard,32,175.0,26.6009582478,,,FRA
2005-451,Doha,Hard,32,180.0,29.0020533881,,,KOR
2005-451,Doha,Hard,32,180.0,22.7542778919,,,SVK
2005-451,Doha,Hard,32,178.0,23.5893223819,,,RUS
2005-451,Doha,Hard,32,193.0,25.796030116399997,,,CRO
2005-451,Doha,Hard,32,175.0,22.4284736482,,,ESP
2005-451,Doha,Hard,32,188.0,21.1362080767,,,ESP
2005-451,Doha,Hard,32,185.0,18.587268993800002,,,ESP
2005-451,Doha,Hard,32,185.0,23.315537303200003,,,SUI
2005-451,Doha,Hard,32,180.0,29.5277207392,,,ESP
2005-451,Doha,Hard,32,178.0,32.0684462697,,,FRA
2005-451,Doha,Hard,32,193.0,18.340862423,,,FRA
2005-451,Doha,Hard,32,185.0,23.405886379200002,,,SUI
2005-451,Doha,Hard,32,188.0,23.288158795300003,,,ESP
2005-451,Doha,Hard,32,175.0,26.6009582478,,,FRA
2005-451,Doha,Hard,32,178.0,23.5893223819,,,RUS
2005-451,Doha,Hard,32,193.0,25.796030116399997,,,CRO
2005-451,Doha,Hard,32,185.0,18.587268993800002,,,ESP
2005-451,Doha,Hard,32,180.0,29.5277207392,,,ESP
2005-451,Doha,Hard,32,178.0,32.0684462697,,,FRA
2005-451,Doha,Hard,32,185.0,23.405886379200002,,,SUI
2005-451,Doha,Hard,32,178.0,23.5893223819,,,RUS
2005-451,Doha,Hard,32,193.0,25.796030116399997,,,CRO
2005-451,Doha,Hard,32,180.0,29.5277207392,,,ESP
2005-451,Doha,Hard,32,185.0,23.405886379200002,,,SUI
2005-451,Doha,Hard,32,193.0,25.796030116399997,,,CRO
2005-451,Doha,Hard,32,185.0,23.405886379200002,,,SUI
2005-1536,Madrid Masters,Hard,48,198.0,24.240930869299998,42.0,827.0,ROU
2005-1536,Madrid Masters,Hard,48,190.0,29.1389459274,33.0,1005.0,ESP
2005-1536,Madrid Masters,Hard,48,185.0,31.112936345,26.0,1120.0,GBR
2005-1536,Madrid Masters,Hard,48,190.0,22.992470910300003,55.0,678.0,ARG
2005-1536,Madrid Masters,Hard,48,180.0,23.5400410678,45.0,771.0,SVK
2005-1536,Madrid Masters,Hard,48,175.0,27.3867214237,34.0,1000.0,FRA
2005-1536,Madrid Masters,Hard,48,183.0,29.0896646133,61.0,632.0,ARG
2005-1536,Madrid Masters,Hard,48,196.0,28.281998631100002,25.0,1125.0,BLR
2005-1536,Madrid Masters,Hard,48,175.0,27.1594798084,54.0,686.0,ESP
2005-1536,Madrid Masters,Hard,48,168.0,24.744695414099997,24.0,1135.0,BEL
2005-1536,Madrid Masters,Hard,48,188.0,21.921971252600002,39.0,885.0,ESP
2005-1536,Madrid Masters,Hard,48,170.0,26.8391512663,52.0,720.0,BEL
2005-1536,Madrid Masters,Hard,48,183.0,24.4052019165,51.0,730.0,AUT
2005-1536,Madrid Masters,Hard,48,190.0,26.1327857632,47.0,755.0,ARG
2005-1536,Madrid Masters,Hard,48,188.0,27.5400410678,40.0,845.0,GER
2005-1536,Madrid Masters,Hard,48,208.0,26.633812457199998,86.0,470.0,CRO
2005-1536,Madrid Masters,Hard,48,185.0,19.3730321697,2.0,4475.0,ESP
2005-1536,Madrid Masters,Hard,48,180.0,23.463381245700003,17.0,1420.0,ESP
2005-1536,Madrid Masters,Hard,48,185.0,26.8884325804,14.0,1530.0,CZE
2005-1536,Madrid Masters,Hard,48,190.0,22.992470910300003,55.0,678.0,ARG
2005-1536,Madrid Masters,Hard,48,178.0,24.375085557800002,8.0,2000.0,RUS
2005-1536,Madrid Masters,Hard,48,183.0,23.0280629706,21.0,1270.0,USA
2005-1536,Madrid Masters,Hard,48,175.0,23.542778918499998,18.0,1380.0,ESP
2005-1536,Madrid Masters,Hard,48,180.0,27.077344284699997,10.0,1784.0,ARG
2005-1536,Madrid Masters,Hard,48,193.0,26.5817932923,12.0,1640.0,CRO
2005-1536,Madrid Masters,Hard,48,168.0,24.744695414099997,24.0,1135.0,BEL
2005-1536,Madrid Masters,Hard,48,183.0,25.218343600300003,19.0,1360.0,CHI
2005-1536,Madrid Masters,Hard,48,175.0,23.759069130700002,7.0,2110.0,ARG
2005-1536,Madrid Masters,Hard,48,180.0,23.7919233402,9.0,1905.0,ARG
2005-1536,Madrid Masters,Hard,48,180.0,30.5681040383,15.0,1505.0,SWE
2005-1536,Madrid Masters,Hard,48,183.0,27.783709787800003,22.0,1241.0,SVK
2005-1536,Madrid Masters,Hard,48,208.0,26.633812457199998,86.0,470.0,CRO
2005-1536,Madrid Masters,Hard,48,185.0,19.3730321697,2.0,4475.0,ESP
2005-1536,Madrid Masters,Hard,48,185.0,26.8884325804,14.0,1530.0,CZE
2005-1536,Madrid Masters,Hard,48,183.0,23.0280629706,21.0,1270.0,USA
2005-1536,Madrid Masters,Hard,48,175.0,23.542778918499998,18.0,1380.0,ESP
2005-1536,Madrid Masters,Hard,48,193.0,26.5817932923,12.0,1640.0,CRO
2005-1536,Madrid Masters,Hard,48,183.0,25.218343600300003,19.0,1360.0,CHI
2005-1536,Madrid Masters,Hard,48,180.0,23.7919233402,9.0,1905.0,ARG
2005-1536,Madrid Masters,Hard,48,208.0,26.633812457199998,86.0,470.0,CRO
2005-1536,Madrid Masters,Hard,48,185.0,19.3730321697,2.0,4475.0,ESP
2005-1536,Madrid Masters,Hard,48,183.0,23.0280629706,21.0,1270.0,USA
2005-1536,Madrid Masters,Hard,48,193.0,26.5817932923,12.0,1640.0,CRO
2005-1536,Madrid Masters,Hard,48,180.0,23.7919233402,9.0,1905.0,ARG
2005-1536,Madrid Masters,Hard,48,185.0,19.3730321697,2.0,4475.0,ESP
2005-1536,Madrid Masters,Hard,48,193.0,26.5817932923,12.0,1640.0,CRO
2005-1536,Madrid Masters,Hard,48,185.0,19.3730321697,2.0,4475.0,ESP
2005-520,Roland Garros,Clay,128,185.0,23.7891854894,1.0,6605.0,SUI
2005-520,Roland Garros,Clay,128,183.0,19.753593429200002,76.0,506.0,ESP
2005-520,Roland Garros,Clay,128,193.0,30.4449007529,89.0,457.0,GER
2005-520,Roland Garros,Clay,128,183.0,24.8158795346,26.0,1200.0,CHI
2005-520,Roland Garros,Clay,128,180.0,20.917180013699998,107.0,400.0,SRB
2005-520,Roland Garros,Clay,128,180.0,28.2080766598,155.0,283.0,ESP
2005-520,Roland Garros,Clay,128,183.0,25.2950034223,145.0,299.0,CZE
2005-520,Roland Garros,Clay,128,190.0,28.7364818617,15.0,1430.0,ESP
2005-520,Roland Garros,Clay,128,180.0,23.3894592745,11.0,1685.0,ARG
2005-520,Roland Garros,Clay,128,196.0,19.6796714579,47.0,815.0,CZE
2005-520,Roland Garros,Clay,128,180.0,27.1184120465,101.0,416.0,ESP
2005-520,Roland Garros,Clay,128,196.0,21.1471594798,18.0,1315.0,CRO
2005-520,Roland Garros,Clay,128,190.0,25.7303216975,32.0,1015.0,ARG
2005-520,Roland Garros,Clay,128,198.0,23.838466803600003,90.0,455.0,ROU
2005-520,Roland Garros,Clay,128,180.0,24.687200547600003,59.0,645.0,PER
2005-520,Roland Garros,Clay,128,185.0,30.7104722793,8.0,2195.0,GBR
2005-520,Roland Garros,Clay,128,185.0,18.970568104,5.0,2600.0,ESP
2005-520,Roland Garros,Clay,128,185.0,24.8432580424,46.0,833.0,BEL
2005-520,Roland Garros,Clay,128,196.0,27.0444900753,82.0,488.0,NED
2005-520,Roland Garros,Clay,128,185.0,18.9295003422,31.0,1050.0,FRA
2005-520,Roland Garros,Clay,128,175.0,26.984257358,24.0,1200.0,FRA
2005-520,Roland Garros,Clay,128,188.0,32.7419575633,66.0,583.0,ITA
2005-520,Roland Garros,Clay,128,180.0,24.2299794661,116.0,360.0,FRA
2005-520,Roland Garros,Clay,128,185.0,26.485968514699998,17.0,1415.0,CZE
2005-520,Roland Garros,Clay,128,193.0,20.772073922,35.0,955.0,SWE
2005-520,Roland Garros,Clay,128,180.0,29.385352498299998,58.0,681.0,KOR
2005-520,Roland Garros,Clay,128,180.0,25.1608487337,139.0,305.0,FRA
2005-520,Roland Garros,Clay,128,175.0,23.140314852800003,21.0,1225.0,ESP
2005-520,Roland Garros,Clay,128,190.0,30.1711156742,27.0,1185.0,CZE
2005-520,Roland Garros,Clay,128,180.0,30.6639288159,78.0,497.0,ESP
2005-520,Roland Garros,Clay,128,185.0,22.4449007529,162.0,272.0,RUS
2005-520,Roland Garros,Clay,128,175.0,26.4531143053,6.0,2440.0,ARG
2005-520,Roland Garros,Clay,128,175.0,23.356605065,9.0,2040.0,ARG
2005-520,Roland Garros,Clay,128,188.0,18.0041067762,153.0,287.0,SRB
2005-520,Roland Garros,Clay,128,183.0,24.0027378508,44.0,855.0,AUT
2005-520,Roland Garros,Clay,128,183.0,22.9103353867,30.0,1095.0,RUS
2005-520,Roland Garros,Clay,128,188.0,27.1375770021,22.0,1215.0,GER
2005-520,Roland Garros,Clay,128,183.0,30.844626967800004,41.0,875.0,USA
2005-520,Roland Garros,Clay,128,168.0,24.342231348400002,45.0,851.0,BEL
2005-520,Roland Garros,Clay,128,178.0,23.9726214921,12.0,1640.0,RUS
2005-520,Roland Garros,Clay,128,180.0,23.06091718,16.0,1415.0,ESP
2005-520,Roland Garros,Clay,128,203.0,34.228610540700004,130.0,329.0,BEL
2005-520,Roland Garros,Clay,128,183.0,27.0910335387,138.0,307.0,ESP
2005-520,Roland Garros,Clay,128,180.0,30.1656399726,19.0,1313.0,SWE
2005-520,Roland Garros,Clay,128,183.0,25.2758384668,33.0,995.0,ESP
2005-520,Roland Garros,Clay,128,190.0,25.87816564,80.0,495.0,CZE
2005-520,Roland Garros,Clay,128,185.0,22.12183436,159.0,281.0,CZE
2005-520,Roland Garros,Clay,128,193.0,25.3196440794,4.0,3065.0,RUS
2005-520,Roland Garros,Clay,128,185.0,23.832991101999998,95.0,427.0,FIN
2005-520,Roland Garros,Clay,128,185.0,21.8590006845,38.0,925.0,RUS
2005-520,Roland Garros,Clay,128,173.0,27.430527036300003,105.0,406.0,FRA
2005-520,Roland Garros,Clay,128,183.0,27.8822724162,28.0,1130.0,GER
2005-520,Roland Garros,Clay,128,185.0,23.3593429158,67.0,574.0,FRA
2005-520,Roland Garros,Clay,128,201.0,19.813826146500002,217.0,180.0,AUS
2005-520,Roland Garros,Clay,128,175.0,24.487337440100003,103.0,410.0,ESP
